ID;EPIfilename;run;logfile;session;modality;stimType;version
CBC_1119;mr5545_cbc_1119_20240522_153929_4_1_epi_msi_tv_44slices_v3.nii;20240522_153929_4_1;CBC_1119_MSI_TV_v3_Vset2_Tset2_2024-05-22_15h38.34.876.csv;2;tv;vib;v3
CBC_1119;mr5545_cbc_1119_20240522_163120_9_1_epi_msi_av_44slices_v3.nii;20240522_163120_9_1;CBC_1119_MSI_AV_v3_Vset3_Aset1_2024-05-22_16h30.20.038.csv;3;av;env;v3
CBC_1120;mr5581_cbc_1120_20240614_144509_3_1_epi_msi_tv_44slices_v3.nii;20240614_144509_3_1;CBC_1120_MSI_TV_v3_Vset6_Tset3_2024-06-14_14h44.03.595.csv;1;tv;vib;v3
CBC_1120;mr5581_cbc_1120_20240614_145325_4_1_epi_msi_av_44slices_v3.nii;20240614_145325_4_1;CBC_1120_MSI_AV_v3_Vset5_Aset5_2024-06-14_14h52.40.106.csv;2;av;syll;v3
CBC_1120;mr5581_cbc_1120_20240614_154454_9_1_epi_msi_av_44slices_v3.nii;20240614_154454_9_1;CBC_1120_MSI_AV_v3_Vset4_Aset3_2024-06-14_15h43.58.202.csv;3;av;env;v3
CBC_1121;mr5629_cbc_1121_20240731_142025_3_1_epi_msi_av_44slices_v3.nii;20240731_142025_3_1;CBC_1121_MSI_AV_v3_Vset3_Aset1_2024-07-31_14h19.10.117.csv;1;av;env;v3
CBC_1121;mr5629_cbc_1121_20240731_142853_4_1_epi_msi_av_44slices_v3.nii;20240731_142853_4_1;CBC_1121_MSI_AV_v3_Vset1_Aset4_2024-07-31_14h27.50.028.csv;2;av;syll;v3
CBC_1121;mr5638_cbc_1121_20240807_134530_3_1_epi_msi_av_44slices_v3.nii;20240807_134530_3_1;CBC_1121_MSI_AV_v3_Vset6_Aset3_2024-08-07_13h43.57.969.csv;3;av;env;v3
CBC_1121;mr5638_cbc_1121_20240807_135420_4_1_epi_msi_av_44slices_v3.nii;20240807_135420_4_1;CBC_1121_MSI_AV_v3_Vset4_Aset5_2024-08-07_13h52.54.960.csv;4;av;syll;v3
CBC_1121;mr5638_cbc_1121_20240807_143309_8_1_epi_msi_tv_44slices_v3.nii;20240807_143309_8_1;CBC_1121_MSI_TV_v3_Vset5_Tset3_2024-08-07_14h31.56.468.csv;5;tv;vib;v3
CBC_1122;mr5664_cbc_1122_20240825_134203_3_1_epi_msi_av_44slices_v3.nii;20240825_134203_3_1;CBC_1122_MSI_AV_v3_Vset4_Aset2_2024-08-25_13h40.21.283.csv;1;av;env;v3
CBC_1122;mr5664_cbc_1122_20240825_135154_4_1_epi_msi_tv_44slices_v3.nii;20240825_135154_4_1;CBC_1122_MSI_TV_v3_Vset5_Tset1_2024-08-25_13h49.30.818.csv;2;tv;vib;v3
CBC_1122;mr5664_cbc_1122_20240825_151833_9_1_epi_msi_av_44slices_v3.nii;20240825_151833_9_1;CBC_1122_MSI_AV_v3_Vset6_Aset6_2024-08-25_15h16.59.202.csv;3;av;syll;v3
CBC_1123;mr5798_cbc_1123_20240531_135141_3_1_epi_msi_av_44slices_v3.nii;20240531_135141_3_1;CBC_1123_MSI_AV_v3_Vset3_Aset4_2024-05-31_13h50.29.989.csv;1;av;syll;v3
CBC_1123;mr5798_cbc_1123_20240531_140001_4_1_epi_msi_av_44slices_v3.nii;20240531_140001_4_1;CBC_1123_MSI_AV_v3_Vset1_Aset1_2024-05-31_13h59.09.589.csv;2;av;env;v3
CBC_1123;mr5798_cbc_1123_20240531_150157_10_1_epi_msi_tv_44slices_v3.nii;20240531_150157_10_1;CBC_1123_MSI_TV_v3_Vset2_Tset3_2024-05-31_15h01.23.059.csv;3;tv;vib;v3
CBC_1124;mr5678_cbc_1124_20240905_142037_3_1_epi_msi_tv_44slices_v3.nii;20240905_142037_3_1;CBC_1124_MSI_TV_v3_Vset6_Tset1_2024-09-05_14h18.47.507.csv;1;tv;vib;v3
CBC_1124;mr5678_cbc_1124_20240905_142938_4_1_epi_msi_av_44slices_v3.nii;20240905_142938_4_1;CBC_1124_MSI_AV_v3_Vset4_Aset2_2024-09-05_14h27.55.081.csv;2;av;env;v3
CBC_1124;mr5678_cbc_1124_20240905_153240_10_1_epi_msi_av_44slices_v3.nii;20240905_153240_10_1;CBC_1124_MSI_AV_v3_Vset5_Aset6_2024-09-05_15h30.56.922.csv;3;av;syll;v3
CBC_1125;mr5641_cbc_1125_20240809_141643_3_1_epi_msi_av_44slices_v3.nii;20240809_141643_3_1;CBC_1125_MSI_AV_v3_Vset1_Aset5_2024-08-09_14h15.17.704.csv;1;av;syll;v3
CBC_1125;mr5641_cbc_1125_20240809_142522_4_1_epi_msi_tv_44slices_v3.nii;20240809_142522_4_1;CBC_1125_MSI_TV_v3_Vset3_Tset2_2024-08-09_14h24.11.046.csv;2;tv;vib;v3
CBC_1125;mr5641_cbc_1125_20240809_151507_9_1_epi_msi_av_44slices_v3.nii;20240809_151507_9_1;CBC_1125_MSI_AV_v3_Vset2_Aset3_2024-08-09_15h13.56.801.csv;3;av;env;v3
CBC_1127;mr5593_cbc_1127_20240626_160534_3_1_epi_msi_av_44slices_v3.nii;20240626_160534_3_1;CBC_1127_MSI_AV_v3_Vset1_Aset1_2024-06-26_16h04.31.880.csv;1;av;env;v3
CBC_1127;mr5593_cbc_1127_20240626_161401_4_1_epi_msi_av_44slices_v3.nii;20240626_161401_4_1;CBC_1127_MSI_AV_v3_Vset2_Aset4_2024-06-26_16h13.06.551.csv;2;av;syll;v3
CBC_1127;mr5593_cbc_1127_20240626_170739_10_1_epi_msi_tv_44slices_v3.nii;20240626_170739_10_1;CBC_1127_MSI_TV_v3_Vset3_Tset3_2024-06-26_17h06.56.696.csv;3;tv;vib;v3
CBC_1128;mr5705_cbc_1128_20240925_155744_3_1_epi_msi_av_44slices_v3.nii;20240925_155744_3_1;CBC_1128_MSI_AV_v3_Vset5_Aset2_2024-09-25_15h55.46.909.csv;1;av;env;v3
CBC_1128;mr5705_cbc_1128_20240925_160612_4_1_epi_msi_tv_44slices_v3.nii;20240925_160612_4_1;CBC_1128_MSI_TV_v3_Vset6_Tset1_2024-09-25_16h04.53.379.csv;2;tv;vib;v3
CBC_1128;mr5705_cbc_1128_20240925_171410_11_1_epi_msi_av_44slices_v3.nii;20240925_171410_11_1;CBC_1128_MSI_AV_v3_Vset4_Aset6_2024-09-25_17h12.21.689.csv;3;av;syll;v3
CBC_1129;mr5706_cbc_1129_20240925_141623_3_1_epi_msi_av_44slices_v3.nii;20240925_141623_3_1;CBC_1129_MSI_AV_v3_Vset1_Aset4_2024-09-25_14h14.17.173.csv;1;av;syll;v3
CBC_1129;mr5706_cbc_1129_20240925_150551_6_1_epi_msi_av_44slices_v3.nii;20240925_150551_6_1;CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv;2;av;env;v3
CBC_1129;mr5706_cbc_1129_20240925_151404_7_1_epi_msi_tv_44slices_v3.nii;20240925_151404_7_1;CBC_1129_MSI_TV_v3_Vset2_Tset1_2024-09-25_15h12.48.862.csv;3;tv;vib;v3
CBC_1130;mr5601_cbc_1130_20240630_093855_3_1_epi_msi_tv_44slices_v3.nii;20240630_093855_3_1;CBC_1130_MSI_TV_v3_Vset4_Tset2_2024-06-30_09h37.34.134.csv;1;tv;vib;v3
CBC_1130;mr5601_cbc_1130_20240630_094726_4_1_epi_msi_av_44slices_v3.nii;20240630_094726_4_1;CBC_1130_MSI_AV_v3_Vset5_Aset3_2024-06-30_09h46.27.052.csv;2;av;env;v3
CBC_1130;mr5601_cbc_1130_20240630_103811_10_1_epi_msi_av_44slices_v3.nii;20240630_103811_10_1;CBC_1130_MSI_AV_v3_Vset6_Aset6_2024-06-30_10h36.59.391.csv;3;av;syll;v3
CBC_1131;mr5586_cbc_1131_20240619_141630_4_1_epi_msi_av_44slices_v3.nii;20240619_141630_4_1;CBC_1131_MSI_AV_v3_Vset2_Aset5_2024-06-19_14h15.29.825.csv;1;av;syll;v3
CBC_1131;mr5586_cbc_1131_20240619_142449_5_1_epi_msi_tv_44slices_v3.nii;20240619_142449_5_1;CBC_1131_MSI_TV_v3_Vset1_Tset1_2024-06-19_14h24.04.175.csv;2;tv;vib;v3
CBC_1131;mr5586_cbc_1131_20240619_152312_12_1_epi_msi_av_44slices_v3.nii;20240619_152312_12_1;CBC_1131_MSI_AV_v3_Vset3_Aset2_2024-06-19_15h22.30.967.csv;3;av;env;v3
CBC_1132;mr5589_cbc_1132_20240621_123821_3_1_epi_msi_tv_44slices_v3.nii;20240621_123821_3_1;CBC_1132_MSI_TV_v3_Vset5_Tset2_2024-06-21_12h37.13.607.csv;1;tv;vib;v3
CBC_1132;mr5589_cbc_1132_20240621_124659_4_1_epi_msi_av_44slices_v3.nii;20240621_124659_4_1;CBC_1132_MSI_AV_v3_Vset4_Aset5_2024-06-21_12h45.53.789.csv;2;av;syll;v3
CBC_1132;mr5589_cbc_1132_20240621_133225_9_1_epi_msi_av_44slices_v3.nii;20240621_133225_9_1;CBC_1132_MSI_AV_v3_Vset6_Aset1_2024-06-21_13h31.32.169.csv;3;av;env;v3
CBC_1133;mr5734_cbc_1133_20241011_142137_3_1_epi_msi_av_44slices_v1.nii;20241011_142137_3_1;CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv;1;av;env;v1
CBC_1133;mr5734_cbc_1133_20241011_143136_4_1_epi_msi_av_44slices_v1.nii;20241011_143136_4_1;CBC_1133_MSI_AV_v1_Vset1_Aset4_2024-10-11_14h30.31.053.csv;2;av;syll;v1
CBC_1133;mr5734_cbc_1133_20241011_151835_9_1_epi_msi_tv_44slices_v1.nii;20241011_151835_9_1;CBC_1133_MSI_TV_v1_Vset2_Aset1_2024-10-11_15h17.15.320.csv;3;tv;vib;v1
CBC_1134;mr5630_cbc_1134_20240802_144935_5_1_epi_msi_tv_44slices_v3.nii;20240802_144935_5_1;CBC_1134_MSI_TV_v3_Vset4_Tset2_2024-08-02_14h48.41.829.csv;1;tv;vib;v3
CBC_1134;mr5630_cbc_1134_20240802_154610_10_1_epi_msi_av_44slices_v3.nii;20240802_154610_10_1;CBC_1134_MSI_AV_v3_Vset2_Aset2_2024-08-02_15h45.07.110.csv;2;av;env;v3
CBC_1135;mr5693_cbc_1135_20240918_145918_3_1_epi_msi_av_44slices_v3.nii;20240918_145918_3_1;CBC_1135_MSI_AV_v3_Vset1_Aset4_2024-09-18_14h57.33.026.csv;1;av;syll;v3
CBC_1135;mr5693_cbc_1135_20240918_150754_4_1_epi_msi_av_44slices_v3.nii;20240918_150754_4_1;CBC_1135_MSI_AV_v3_Vset2_Aset3_2024-09-18_15h07.02.618.csv;2;av;env;v3
CBC_1135;mr5693_cbc_1135_20240918_160403_9_1_epi_msi_tv_44slices_v3.nii;20240918_160403_9_1;CBC_1135_MSI_TV_v3_Vset3_Tset1_2024-09-18_16h02.33.291.csv;3;tv;vib;v3
CBC_1136;mr5648_cbc_1136_20240814_142127_3_1_epi_msi_tv_44slices_v3.nii;20240814_142127_3_1;CBC_1136_MSI_TV_v3_Vset4_Tset3_2024-08-14_14h20.03.262.csv;1;tv;vib;v3
CBC_1136;mr5648_cbc_1136_20240814_143046_4_1_epi_msi_av_44slices_v3.nii;20240814_143046_4_1;CBC_1136_MSI_AV_v3_Vset5_Aset1_2024-08-14_14h29.37.435.csv;2;av;env;v3
CBC_1136;mr5648_cbc_1136_20240814_152042_9_1_epi_msi_av_44slices_v3.nii;20240814_152042_9_1;CBC_1136_MSI_AV_v3_Vset6_Aset6_2024-08-14_15h19.11.102.csv;3;av;syll;v3
CBC_1136;mr5648_cbc_1136_20240911_165647_3_1_epi_msi_tv_44slices_v3.nii;20240911_165647_3_1;CBC_1136_MSI_TV_v3_Vset1_Tset1_2024-09-11_16h55.09.046.csv;4;tv;vib;v3
CBC_1136;mr5648_cbc_1136_20240911_170504_4_1_epi_msi_av_44slices_v3.nii;20240911_170504_4_1;CBC_1136_MSI_AV_v3_Vset3_Aset3_2024-09-11_17h04.04.997.csv;5;av;env;v3
CBC_1136;mr5648_cbc_1136_20240911_172337_8_1_epi_msi_av_44slices_v3.nii;20240911_172337_8_1;CBC_1136_MSI_AV_v3_Vset2_Aset5_2024-09-11_17h22.14.947.csv;6;av;syll;v3
CBC_1137;mr5675_cbc_1137_20240831_144155_3_1_epi_msi_av_44slices_v3.nii;20240831_144155_3_1;CBC_1137_MSI_AV_v3_Vset2_Aset5_2024-08-31_14h40.05.462.csv;1;av;syll;v3
CBC_1137;mr5675_cbc_1137_20240831_145001_4_1_epi_msi_tv_44slices_v3.nii;20240831_145001_4_1;CBC_1137_MSI_TV_v3_Vset1_Tset3_2024-08-31_14h49.00.820.csv;2;tv;vib;v3
CBC_1137;mr5675_cbc_1137_20240831_154539_9_1_epi_msi_av_44slices_v3.nii;20240831_154539_9_1;CBC_1137_MSI_AV_v3_Vset3_Aset1_2024-08-31_15h44.06.941.csv;3;av;env;v3
CBC_1138;mr5618_cbc_1138_20240724_142059_3_1_epi_msi_tv_44slices_v3.nii;20240724_142059_3_1;CBC_1138_MSI_TV_v3_Vset4_Tset3_2024-07-24_14h19.30.560.csv;1;tv;vib;v3
CBC_1138;mr5618_cbc_1138_20240724_142917_4_1_epi_msi_av_44slices_v3.nii;20240724_142917_4_1;CBC_1138_MSI_AV_v3_Vset5_Aset5_2024-07-24_14h28.17.702.csv;2;av;syll;v3
CBC_1138;mr5618_cbc_1138_20240724_151637_9_1_epi_msi_av_44slices_v3.nii;20240724_151637_9_1;CBC_1138_MSI_AV_v3_Vset6_Aset2_2024-07-24_15h15.32.121.csv;3;av;env;v3
CBC_1139;mr5612_cbc_1139_20240708_161344_4_1_epi_msi_av_44slices_v3.nii;20240708_161344_4_1;CBC_1139_MSI_AV_v3_Vset2_Aset3_2024-07-08_16h12.35.623.csv;1;av;env;v3
CBC_1139;mr5612_cbc_1139_20240708_162214_5_1_epi_msi_av_44slices_v3.nii;20240708_162214_5_1;CBC_1139_MSI_AV_v3_Vset3_Aset4_2024-07-08_16h21.14.319.csv;2;av;syll;v3
CBC_1139;mr5612_cbc_1139_20240708_171227_10_1_epi_msi_tv_44slices_v3.nii;20240708_171227_10_1;CBC_1139_MSI_TV_v3_Vset1_Tset3_2024-07-08_17h11.14.330.csv;3;tv;vib;v3
CBC_1140;mr5631_cbc_1140_20240802_165243_4_1_epi_msi_av_44slices_v3.nii;20240802_165243_4_1;CBC_1140_MSI_AV_v3_Vset4_Aset3_2024-08-02_16h51.49.877.csv;1;av;env;v3
CBC_1140;mr5631_cbc_1140_20240802_170100_5_1_epi_msi_tv_44slices_v3.nii;20240802_170100_5_1;CBC_1140_MSI_TV_v3_Vset6_Tset2_2024-08-02_17h00.06.557.csv;2;tv;vib;v3
CBC_1140;mr5631_cbc_1140_20240802_174613_10_1_epi_msi_av_44slices_v3.nii;20240802_174613_10_1;CBC_1140_MSI_AV_v3_Vset5_Aset6_2024-08-02_17h44.56.777.csv;3;av;syll;v3
CBC_1140;mr5631_cbc_1140_20240802_175620_11_1_epi_msi_tv_44slices_v3.nii;20240802_175620_11_1;CBC_1140_MSI_TV_v3_Vset3_Tset3_2024-08-02_17h55.24.175.csv;4;tv;vib;v3
CBC_1141;mr5677_cbc_1141_20240904_142224_3_1_epi_msi_av_44slices_v3.nii;20240904_142224_3_1;CBC_1141_MSI_AV_v3_Vset3_Aset4_2024-09-04_14h20.47.285.csv;1;av;syll;v3
CBC_1141;mr5677_cbc_1141_20240904_143139_4_1_epi_msi_av_44slices_v3.nii;20240904_143139_4_1;CBC_1141_MSI_AV_v3_Vset1_Aset3_2024-09-04_14h30.18.956.csv;2;av;env;v3
CBC_1141;mr5677_cbc_1141_20240904_154036_9_1_epi_msi_tv_44slices_v3.nii;20240904_154036_9_1;CBC_1141_MSI_TV_v3_Vset2_Tset1_2024-09-04_15h39.25.645.csv;3;tv;vib;v3
CBC_1142;mr5751_cbc_1142_20241106_145724_4_1_epi_msi_tv_44slices_v3.nii;20241106_145724_4_1;CBC_1142_MSI_TV_v3_Vset6_Tset2_2024-11-06_14h55.07.235.csv;1;tv;vib;v3
CBC_1142;mr5751_cbc_1142_20241106_150548_5_1_epi_msi_av_44slices_v3.nii;20241106_150548_5_1;CBC_1142_MSI_AV_v3_Vset4_Aset2_2024-11-06_15h03.57.589.csv;2;av;env;v3
CBC_1142;mr5751_cbc_1142_20241106_160039_10_1_epi_msi_av_44slices_v3.nii;20241106_160039_10_1;CBC_1142_MSI_AV_v3_Vset5_Aset6_2024-11-06_15h58.35.608.csv;3;av;syll;v3
CBC_1143;mr5710_cbc_1143_20240927_161546_3_1_epi_msi_av_44slices_v3.nii;20240927_161546_3_1;CBC_1143_MSI_AV_v3_Vset1_Aset5_2024-09-27_16h13.44.429.csv;1;av;syll;v3
CBC_1143;mr5710_cbc_1143_20240927_162359_4_1_epi_msi_tv_44slices_v3.nii;20240927_162359_4_1;CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv;2;tv;vib;v3
CBC_1143;mr5710_cbc_1143_20240927_171257_9_1_epi_msi_av_44slices_v3.nii;20240927_171257_9_1;CBC_1143_MSI_AV_v3_Vset3_Aset2_2024-09-27_17h11.17.983.csv;3;av;env;v3
CBC_1143;mr5710_cbc_1143_20240927_172748_11_1_epi_msi_tv_44slices_v3.nii;20240927_172748_11_1;CBC_1143_MSI_TV_v3_Vset6_Tset3_2024-09-27_17h26.52.082.csv;4;tv;vib;v3
CBC_1144;mr5735_cbc_1144_20241016_135933_3_1_epi_msi_tv_44slices_v3.nii;20241016_135933_3_1;CBC_1144_MSI_TV_v3_Vset5_Tset2_2024-10-16_13h57.49.373.csv;1;tv;vib;v3
CBC_1144;mr5735_cbc_1144_20241016_140743_4_1_epi_msi_av_44slices_v3.nii;20241016_140743_4_1;CBC_1144_MSI_AV_v3_Vset4_Aset5_2024-10-16_14h06.45.961.csv;2;av;syll;v3
CBC_1144;mr5735_cbc_1144_20241016_150113_9_1_epi_msi_av_44slices_v3.nii;20241016_150113_9_1;CBC_1144_MSI_AV_v3_Vset6_Aset2_2024-10-16_15h00.07.136.csv;3;av;env;v3
CBC_1145;mr5662_cbc_1145_20240823_144143_3_1_epi_msi_av_44slices_v3.nii;20240823_144143_3_1;CBC_1145_MSI_AV_v3_Vset3_Aset3_2024-08-23_14h40.03.531.csv;1;av;env;v3
CBC_1145;mr5662_cbc_1145_20240823_145116_4_1_epi_msi_av_44slices_v3.nii;20240823_145116_4_1;CBC_1145_MSI_AV_v3_Vset2_Aset4_2024-08-23_14h49.49.523.csv;2;av;syll;v3
CBC_1145;mr5662_cbc_1145_20240823_153559_9_1_epi_msi_tv_44slices_v3.nii;20240823_153559_9_1;CBC_1145_MSI_TV_v3_Vset1_Tset3_2024-08-23_15h34.26.157.csv;3;tv;vib;v3
CBC_1146;mr5687_cbc_1146_20240911_143738_4_1_epi_msi_av_44slices_v3.nii;20240911_143738_4_1;CBC_1146_MSI_AV_v3_Vset4_Aset3_2024-09-11_14h37.04.530.csv;1;av;env;v3
CBC_1146;mr5687_cbc_1146_20240911_144601_5_1_epi_msi_tv_44slices_v3.nii;20240911_144601_5_1;CBC_1146_MSI_TV_v3_Vset6_Tset1_2024-09-11_14h45.07.369.csv;2;tv;vib;v3
CBC_1146;mr5687_cbc_1146_20240911_153943_10_1_epi_msi_av_44slices_v3.nii;20240911_153943_10_1;CBC_1146_MSI_AV_v3_Vset5_Aset6_2024-09-11_15h38.31.464.csv;3;av;syll;v3
CBC_1147;mr5694_cbc_1147_20240918_165312_3_1_epi_msi_tv_44slices_v3.nii;20240918_165312_3_1;CBC_1147_MSI_TV_v3_Vset5_Tset2_2024-09-18_16h51.29.869.csv;1;tv;vib;v3
CBC_1147;mr5694_cbc_1147_20240918_170125_4_1_epi_msi_av_44slices_v3.nii;20240918_170125_4_1;CBC_1147_MSI_AV_v3_Vset4_Aset5_2024-09-18_17h00.43.373.csv;2;av;syll;v3
CBC_1147;mr5694_cbc_1147_20240918_175900_9_1_epi_msi_av_44slices_v3.nii;20240918_175900_9_1;CBC_1147_MSI_AV_v3_Vset6_Aset2_2024-09-18_17h57.38.245.csv;3;av;env;v3
CBC_1148;mr5640_cbc_1148_20240809_111011_3_1_epi_msi_tv_44slices_v3.nii;20240809_111011_3_1;CBC_1148_MSI_TV_v3_Vset6_Tset1_2024-08-09_11h08.34.377.csv;1;tv;vib;v3
CBC_1148;mr5640_cbc_1148_20240809_112122_5_1_epi_msi_av_44slices_v3.nii;20240809_112122_5_1;CBC_1148_MSI_AV_v3_Vset5_Aset3_2024-08-09_11h20.07.574.csv;2;av;env;v3
CBC_1148;mr5640_cbc_1148_20240809_121817_12_1_epi_msi_av_44slices_v3.nii;20240809_121817_12_1;CBC_1148_MSI_AV_v3_Vset4_Aset6_2024-08-09_12h16.53.846.csv;3;av;syll;v3
CBC_1149;mr5749_cbc_1149_20241102_133919_3_1_epi_msi_av_44slices_v1.nii;20241102_133919_3_1;CBC_1149_MSI_AV_v1_Vset2_Aset5_2024-11-02_13h36.56.134.csv;1;av;syll;v1
CBC_1149;mr5749_cbc_1149_20241102_134711_4_1_epi_msi_tv_44slices_v1.nii;20241102_134711_4_1;CBC_1149_MSI_TV_v1_Vset1_Aset3_2024-11-02_13h45.43.453.csv;2;tv;vib;v1
CBC_1149;mr5749_cbc_1149_20241102_144121_9_1_epi_msi_av_44slices_v1.nii;20241102_144121_9_1;CBC_1149_MSI_AV_v1_Vset3_Aset2_2024-11-02_14h39.25.429.csv;3;av;env;v1
CBC_1149;mr5749_cbc_1149_20241102_145536_11_1_epi_msi_tv_44slices_v1.nii;20241102_145536_11_1;CBC_1149_MSI_TV_v1_Vset5_Aset2_2024-11-02_14h54.25.240.csv;4;tv;vib;v1
