ID,session,mod2Type,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,NLL,model,accuracy,probFB,nparms,nparms2,AIC,BIC,AIC2,BIC2
CBC_1129,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034,29.798266256294085,CBCsimpleRW_CBCdriftDiffusionLR,0.5581395348837209,0.95,4,6,67.59653251258817,74.73329104826121,71.59653251258817,82.30167031609773
CBC_1129,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0216364750625332,1.45741626527452,11.488262918774,2.47900398840593,0.5,71.9497940343625,25.923615109877865,CBCsimpleRW_CBCdriftDiffusionLR,0.6666666666666666,0.91,4,6,59.84723021975573,66.98398875542877,63.84723021975573,74.5523680232653
CBC_1136,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0559983543342334,1.98019018335551,6.93631279440271,2.22619266375722,0.5,50.3083605876529,19.415917559544308,CBCsimpleRW_CBCdriftDiffusionLR,0.8604651162790697,0.95,4,6,46.831835119088616,53.96859365476166,50.831835119088616,61.53697292259818
CBC_1136,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.162887097327438,1.15296515511489,1.73720929149618,2.67789215391852,0.5,77.8592240392138,24.75019080656336,CBCsimpleRW_CBCdriftDiffusionLR,0.6428571428571429,0.95,4,6,57.50038161312672,64.63714014879976,61.50038161312672,72.20551941663629
CBC_1138,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00430477666198026,0.997434028777635,6.26183455622218,2.86582914359564,0.5,85.3219810792437,26.279754024285204,CBCsimpleRW_CBCdriftDiffusionLR,0.47368421052631576,0.95,4,6,60.55950804857041,67.69626658424345,64.55950804857041,75.26464585207998
CBC_1138,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00562610437461197,1.7301819032934,0.00963931620839997,2.11999708288054,0.5,67.8417532664725,30.501862183953214,CBCsimpleRW_CBCdriftDiffusionLR,0.3181818181818182,0.95,4,6,69.00372436790643,76.14048290357947,73.00372436790643,83.708862171416
CBC_1139,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0445850059466122,1.5027966903496,3.42597668007432,2.16034766695939,0.5,66.4962869337187,28.641378013065555,CBCsimpleRW_CBCdriftDiffusionLR,0.6590909090909091,0.95,4,6,65.28275602613111,72.41951456180415,69.28275602613111,79.98789382964068
CBC_1139,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,5.46411411906145e-4,1.48561321343977,1.5365667243538,2.11419665177434,0.5,67.9097460975714,30.503197365269827,CBCsimpleRW_CBCdriftDiffusionLR,0.5454545454545454,0.95,4,6,69.00639473053965,76.14315326621269,73.00639473053965,83.71153253404921
CBC_1143,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.264115537224986,0.712456051624588,5.48729515564734,4.06465092829692,0.5,55.0076218116209,3.7684653437681006,CBCsimpleRW_CBCdriftDiffusionLR,1,0.91,4,6,15.536930687536202,22.673689223209244,19.536930687536202,30.242068491045767
CBC_1143,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.380547665125994,0.800682834932517,3.52925445092903,2.51261455587193,0.5,41.7703618875363,10.12609877182436,CBCsimpleRW_CBCdriftDiffusionLR,0.8863636363636364,0.95,4,6,28.25219754364872,35.388956079321765,32.25219754364872,42.957335347158285
CBC_1143,3,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0477615812481884,0.915879050254367,12.7726866395611,2.98140828597554,0.5,67.1879348719177,13.842915964999328,CBCsimpleRW_CBCdriftDiffusionLR,0.8409090909090909,0.82,4,6,35.685831929998656,42.8225904656717,39.685831929998656,50.39096973350822
CBC_1146,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0262491005477559,0.923891777818288,5.13659810758128,2.75674245653054,0.5,86.4893384774082,25.46327294847209,CBCsimpleRW_CBCdriftDiffusionLR,0.813953488372093,0.95,4,6,58.92654589694418,66.06330443261722,62.92654589694418,73.63168370045375
CBC_1146,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0222045174896743,1.78164094363797,0.810218095790584,2.25975793895571,0.5,69.7440290111709,28.377161572578803,CBCsimpleRW_CBCdriftDiffusionLR,0.5365853658536586,0.95,4,6,64.7543231451576,71.89108168083065,68.7543231451576,79.45946094866717
