ID,filename,session,trial,mod2Type,stimPair,triplet,matchingPair,nonMatchingPair,frequency,reactionTime,version,run,simpleSurprise,nonMatchPairSurprise,group
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,12,aud,0C,NA,NA,NA,0.14,2.45738170000004,v1,MR,2.99573227355399,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,13,aud,1B,NA,NA,NA,0.5,3.64674529999957,v1,MR,1.94591014905531,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,14,aud,2C,NA,NA,NA,0.5,2.61278840000068,v1,MR,2.39789527279837,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,15,aud,0B,NA,NA,NA,0.36,2.62496680000004,v1,MR,2.03688192726104,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,16,aud,2C,NA,NA,NA,0.5,3.72766619999948,v1,MR,2.07944154167984,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,17,aud,0A,NA,NA,NA,0.5,3.77724899999976,v1,MR,2.12026353620009,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,18,aud,1C,NA,NA,NA,0.36,2.84626260000005,v1,MR,2.56494935746154,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,19,aud,0A,NA,NA,NA,0.5,2.65237980000074,v1,MR,1.90954250488444,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,20,aud,1B,NA,NA,NA,0.5,4.40154789999997,v1,MR,1.94591014905531,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,21,aud,0C,NA,NA,NA,0.14,2.56041929999992,v1,MR,2.67414864942653,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,22,aud,1B,NA,NA,NA,0.5,2.56927199999973,v1,MR,1.79175946922805,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,23,aud,2C,NA,NA,NA,0.5,3.6070165000001,v1,MR,2.04769284336526,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,24,aud,2C,NA,NA,NA,0.5,2.38653090000025,v1,MR,1.85629799036563,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,25,aud,1A,NA,NA,NA,0.14,2.82694399999946,v1,MR,3.49650756146648,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,26,aud,0B,NA,NA,NA,0.36,3.14050109999971,v1,MR,2.14006616349627,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,27,aud,2A,NA,NA,NA,0.36,2.79119269999956,v1,MR,2.4567357728213,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,28,aud,1C,NA,NA,NA,0.36,2.90190559999974,v1,MR,2.484906649788,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,29,aud,0A,NA,NA,NA,0.5,3.66652460000023,v1,MR,2.00148000021012,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,30,aud,1C,NA,NA,NA,0.36,4.26582690000032,v1,MR,2.2512917986065,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,31,aud,2B,NA,NA,NA,0.14,2.04050060000009,v1,MR,2.9704144655697,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,32,aud,1A,NA,NA,NA,0.14,2.5074474000002702,v1,MR,2.99573227355399,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,33,aud,2C,NA,NA,NA,0.5,3.69325690000005,v1,MR,1.92181259747625,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,34,aud,0A,NA,NA,NA,0.5,2.76942669999971,v1,MR,1.94591014905531,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,35,aud,0A,NA,NA,NA,0.5,2.8810680000006,v1,MR,1.81528996663825,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,36,aud,1C,NA,NA,NA,0.36,2.55166259999987,v1,MR,2.17475172148416,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,37,aud,2A,NA,NA,NA,0.36,2.93215789999977,v1,MR,2.42036812865043,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,38,aud,1B,NA,NA,NA,0.5,3.3623034000002,v1,MR,2.03688192726104,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,39,aud,2A,NA,NA,NA,0.36,2.35900029999993,v1,MR,2.24070968927596,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,40,aud,0B,NA,NA,NA,0.36,1.55453730000045,v1,MR,2.26176309847379,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,41,aud,2C,NA,NA,NA,0.5,2.5350368999998,v1,MR,1.94591014905531,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,42,aud,1B,NA,NA,NA,0.5,1.84164039999996,v1,MR,1.96611285637283,NA,children
